,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,occurence_timestamp,timeStampUTC,author,content.message,content.text_content,content.giftText,content.giftedText,sentiment
5177,5177,5177,5177,5321,35:50,1707174414688394,tacotaco1111,65+ LUSHWIG ,65+ LUSHWIG ,,,-0.5
5178,5178,5178,5178,5322,35:50,1707174414693841,Hamza Ahmed,65+ ,65+ ,,,-0.5
5179,5179,5179,5179,5323,35:50,1707174414897044,lexi,65+ Bedge  ,65+ Bedge  ,,,-0.5
5180,5180,5180,5180,5324,35:50,1707174414949936,KPBeachan,65+ ,65+ ,,,-0.5
5181,5181,5181,5181,5325,35:50,1707174415283951,FreshTillDeath,aww <3 ,aww <3 ,,,1.0
5182,5182,5182,5182,5326,35:50,1707174415279611,Zim,6 5+ ,6 5+ ,,,-0.5
5183,5183,5183,5183,5327,35:50,1707174415298363,Colin B,Sleepwig  ,Sleepwig  ,,,0.0
5184,5184,5184,5184,5328,35:51,1707174415523733,Sarah Fisher,hahahaha ,hahahaha ,,,0.5
5185,5185,5185,5185,5329,35:51,1707174415595127,Matthew Mak,65+ ,65+ ,,,
5186,5186,5186,5186,5330,35:51,1707174415596027,LT Rico,Bahahahaha DrunkWig ,Bahahahaha DrunkWig ,,,
5187,5187,5187,5187,5331,35:51,1707174415646745,TheLostHazardOne,old man smh ,old man smh ,,,
5188,5188,5188,5188,5332,35:51,1707174415684142,Alasdair,He like me fr fr ,He like me fr fr ,,,
5189,5189,5189,5189,5333,35:51,1707174415816344,Alter,Bedge  ,Bedge  ,,,
5190,5190,5190,5190,5334,35:51,1707174415834961,Upfront_,65+ ,65+ ,,,
5191,5191,5191,5191,5335,35:51,1707174415936890,Jeremy Penningtn,Wassup yt chat ,Wassup yt chat ,,,
5192,5192,5192,5192,5336,35:51,1707174415956853,monkaStef,Get those ZZZs king  ,Get those ZZZs king  ,,,
5193,5193,5193,5193,5337,35:51,1707174416374985,Alex,eepy ,eepy ,,,
5194,5194,5194,5194,5338,35:52,1707174416793013,Esdeweird,65+ ,65+ ,,,
5195,5195,5195,5195,5339,35:52,1707174416880388,Drugs,65+ ,65+ ,,,
5196,5196,5196,5196,5340,35:52,1707174416845867,Hamza Ahmed,65+ ,65+ ,,,
5197,5197,5197,5197,5341,35:52,1707174417109575,Rohwan,Midwig talk about playboi farti ,Midwig talk about playboi farti ,,,
5198,5198,5198,5198,5342,35:52,1707174417349169,bUrningTurtle27,LOL ,LOL ,,,
5199,5199,5199,5199,5343,35:53,1707174417472145,It Me,65- ,65- ,,,
5200,5200,5200,5200,5344,35:53,1707174418131494,EccentricBass,65+ ,65+ ,,,
5201,5201,5201,5201,5345,35:53,1707174418185793,Marcos Sanchez,you kinda drink a lot..... ,you kinda drink a lot..... ,,,
5202,5202,5202,5202,5346,35:54,1707174418621690,Mar,slumbwig ,slumbwig ,,,
5203,5203,5203,5203,5347,35:54,1707174418769815,Yuuni,Power nap! ,Power nap! ,,,
5204,5204,5204,5204,5348,35:54,1707174419039611,Strakken,65+ ,65+ ,,,
5205,5205,5205,5205,5349,35:54,1707174419083995,ek186,You look so unwell  ,You look so unwell  ,,,
5206,5206,5206,5206,5350,35:54,1707174419085058,MN7,fair its a bore fest ,fair its a bore fest ,,,
5207,5207,5207,5207,5351,35:54,1707174419070118,April B,65+ ,65+ ,,,
5208,5208,5208,5208,5352,35:54,1707174419213770,Jhono,65+ ,65+ ,,,
5209,5209,5209,5209,5353,35:54,1707174419392990,PastaMystic,i wasnt sleeping i was resting my eyes ,i wasnt sleeping i was resting my eyes ,,,
5210,5210,5210,5210,5354,35:55,1707174419630687,Swig & Smoke BBQ,lol ,lol ,,,
5211,5211,5211,5211,5355,35:55,1707174419938776,Surfingthedarkness,65+ ,65+ ,,,
5212,5212,5212,5212,5356,35:55,1707174420030184,Aadam Abdullah,65+ ,65+ ,,,
5213,5213,5213,5213,5357,35:55,1707174420060038,Alter,65+ ,65+ ,,,
5214,5214,5214,5214,5358,35:55,1707174420027938,Thebestdruid,65+ ,65+ ,,,
5215,5215,5215,5215,5359,35:55,1707174420135895,Thomas E.,Bedge  ,Bedge  ,,,
5216,5216,5216,5216,5360,35:55,1707174420498430,tacotaco1111,65+ LUSHWIG ,65+ LUSHWIG ,,,
5217,5217,5217,5217,5361,35:56,1707174420910844,Fotini,65+ ,65+ ,,,
5218,5218,5218,5218,5362,35:56,1707174421213838,lexi,SAJ omg wait ,SAJ omg wait ,,,
5219,5219,5219,5219,5363,35:57,1707174421967407,darkmascoty,@Dimite12345 i still wann watch a stream ,@Dimite12345 i still wann watch a stream ,,,
5220,5220,5220,5220,5364,35:57,1707174422116249,Strakken,65+ ,65+ ,,,
5221,5221,5221,5221,5365,35:57,1707174422134018,Ludwig's slave,OMEGALUL ,OMEGALUL ,,,
5222,5222,5222,5222,5366,35:57,1707174422186333,unwritten Gale,$face-blue-smiling $face-blue-smiling $face-blue-smiling ,,,,
5223,5223,5223,5223,5367,35:57,1707174422225036,Augutin ,Omegalul ,Omegalul ,,,
5224,5224,5224,5224,5368,35:57,1707174422333916,FlyingHorse,65+ ,65+ ,,,
5225,5225,5225,5225,5369,35:57,1707174422377829,Hamza Ahmed,65+ ,65+ ,,,
5226,5226,5226,5226,5370,35:57,1707174422427543,Storm2427,he so sleepy Bedge ,he so sleepy Bedge ,,,
5227,5227,5227,5227,5371,35:58,1707174422530439,Caleb Masek,sleepywig ,sleepywig ,,,
5228,5228,5228,5228,5372,35:58,1707174422704565,Bruno,LuL  ,LuL  ,,,
5229,5229,5229,5229,5373,35:58,1707174422756530,panz,65+ ,65+ ,,,
5230,5230,5230,5230,5374,35:58,1707174423048250,NoahIsSleeping,bro was nappin OMEGALUL  ,bro was nappin OMEGALUL  ,,,
5231,5231,5231,5231,5375,35:58,1707174423393435,Lovro Korpar,65+ ,65+ ,,,
5232,5232,5232,5232,5376,35:59,1707174423527718,FaZe Whiskey,this is why you dont drink ,this is why you dont drink ,,,
5233,5233,5233,5233,5377,35:59,1707174423783894,themrbendewy,65+ ,65+ ,,,
5234,5234,5234,5234,5378,35:59,1707174423938474,Timelesst,65+ ,65+ ,,,
5235,5235,5235,5235,5379,35:59,1707174423886472,lexi,SAJ wait..... ,SAJ wait..... ,,,
5236,5236,5236,5236,5380,35:59,1707174423933060,tacotaco1111,65+ LUSHWIG ,65+ LUSHWIG ,,,
5237,5237,5237,5237,5381,35:59,1707174423948067,Strakken,65+ ,65+ ,,,
5238,5238,5238,5238,5382,35:59,1707174424003664,Goldhamster,bro is getting old ,bro is getting old ,,,
5239,5239,5239,5239,5383,35:59,1707174424099614,vivo,OMEGALUL  ,OMEGALUL  ,,,
5240,5240,5240,5240,5384,35:59,1707174424285120,Bard,ludwig better than the celebs ,ludwig better than the celebs ,,,
5241,5241,5241,5241,5385,35:59,1707174424392703,Sarah Fisher,$face-blue-smiling $face-blue-smiling ,,,,
5242,5242,5242,5242,5386,36:00,1707174424744824,kevinisaname,65+++ ,65+++ ,,,
5243,5243,5243,5243,5387,36:01,1707174425496837,Hamza Ahmed,65+ ,65+ ,,,
5244,5244,5244,5244,5388,36:01,1707174425697274,Dinho,big A ? ,big A ? ,,,
5245,5245,5245,5245,5389,36:01,1707174426077671,CHIP,That’s so cute tbh ,That’s so cute tbh ,,,
5246,5246,5246,5246,5390,36:01,1707174426312470,Alex,65+ ,65+ ,,,
5247,5247,5247,5247,5391,36:02,1707174426437855,KameoDash,OMEGALUL ,OMEGALUL ,,,
5248,5248,5248,5248,5392,36:02,1707174426489762,Jake Blazejowski,65+ ,65+ ,,,
5249,5249,5249,5249,5393,36:02,1707174426672039,Arden Schickner,65+ ,65+ ,,,
5250,5250,5250,5250,5394,36:02,1707174426891096,Ahmed Malik,you're like a dad ,you're like a dad ,,,
5251,5251,5251,5251,5395,36:02,1707174426918643,Strakken,65+ ,65+ ,,,
5252,5252,5252,5252,5396,36:02,1707174427290751,BrobotTheGamer,Yum Glizzy ,Yum Glizzy ,,,
5253,5253,5253,5253,5397,36:02,1707174427412157,Taha,65+ ,65+ ,,,
5254,5254,5254,5254,5398,36:03,1707174427632733,Strakken,65+ ,65+ ,,,
5255,5255,5255,5255,5399,36:03,1707174427651127,Mark Mortimer,"don't do this at QTs award show, just saying ","don't do this at QTs award show, just saying ",,,
5256,5256,5256,5256,5400,36:03,1707174427804792,tacotaco1111,65+ LUSHWIG ,65+ LUSHWIG ,,,
5257,5257,5257,5257,5401,36:03,1707174428159845,ThatYellaGuy,2 glizzy mmax ,2 glizzy mmax ,,,
5258,5258,5258,5258,5402,36:04,1707174428559795,L4,65+ ,65+ ,,,
5259,5259,5259,5259,5403,36:04,1707174429185071,BlazingGlory,65+ ,65+ ,,,
5260,5260,5260,5260,5404,36:05,1707174429736865,Jaii420,65+ ,65+ ,,,
5261,5261,5261,5261,5405,36:05,1707174429827334,friek,65+ ,65+ ,,,
5262,5262,5262,5262,5406,36:05,1707174429899104,Wiry,65+ ,65+ ,,,
5263,5263,5263,5263,5407,36:05,1707174430113450,Holly Barnum,65+ ,65+ ,,,
5264,5264,5264,5264,5408,36:05,1707174430207747,ari,ludwigZzz mimimi ,ludwigZzz mimimi ,,,
5265,5265,5265,5265,5409,36:05,1707174430276728,Jeep Donsa,65+ ,65+ ,,,
5266,5266,5266,5266,5410,36:06,1707174430498908,Claudiabethy,65+ ,65+ ,,,
5267,5267,5267,5267,5411,36:06,1707174430544234,Xtorsion,That’s just like me for real lud I get that ,That’s just like me for real lud I get that ,,,
5268,5268,5268,5268,5412,36:07,1707174431561205,lotsoftatoes,"5 drinks 2 hot dogs, how to catch a Ludwig ","5 drinks 2 hot dogs, how to catch a Ludwig ",,,
5269,5269,5269,5269,5413,36:07,1707174431954966,Jeremy Penningtn,Glizzy Assassin  ,Glizzy Assassin  ,,,
5270,5270,5270,5270,5414,36:07,1707174432177813,Hamza Ahmed,65+ ,65+ ,,,
5271,5271,5271,5271,5415,36:07,1707174432220611,Caleb Masek,65+ ,65+ ,,,
5272,5272,5272,5272,5416,36:07,1707174432248010,bruhOmeter,simple man ,simple man ,,,
5273,5273,5273,5273,5417,36:08,1707174432482533,Jordan Sylvester,65+ ,65+ ,,,
5274,5274,5274,5274,5418,36:08,1707174432619820,Vixey Teh,eppy Ludwig ,eppy Ludwig ,,,
5275,5275,5275,5275,5419,36:08,1707174432976081,PlasmaPea1,65+ ,65+ ,,,
5276,5276,5276,5276,5420,36:08,1707174433007835,Zoxyll,65+ ,65+ ,,,
5277,5277,5277,5277,5421,36:08,1707174433078119,tacotaco1111,65+ LUSHWIG ,65+ LUSHWIG ,,,
5278,5278,5278,5278,5422,36:08,1707174433158372,Tucker White,more authenticity pls ,more authenticity pls ,,,
5279,5279,5279,5279,5423,36:09,1707174433450888,Joe Nesi,SHES THE GOAT ,SHES THE GOAT ,,,
5280,5280,5280,5280,5424,36:09,1707174433556142,Vyndicator,penis ,penis ,,,
5281,5281,5281,5281,5425,36:09,1707174433891618,Evan Woodis,ludwigZzz  ,ludwigZzz  ,,,
5282,5282,5282,5282,5426,36:09,1707174434014220,Mr theZeem,fair ,fair ,,,
5283,5283,5283,5283,5427,36:09,1707174434072743,Wiry,65+ ,65+ ,,,
5284,5284,5284,5284,5428,36:09,1707174434248239,asdctvybhnjmk,65+ ,65+ ,,,
5285,5285,5285,5285,5429,36:10,1707174434571866,Artec 21,65+ ,65+ ,,,
5286,5286,5286,5286,5430,36:10,1707174434640486,Hamza Ahmed,65+ ,65+ ,,,
5287,5287,5287,5287,5431,36:11,1707174436139342,Bruno,that was swag ,that was swag ,,,
5288,5288,5288,5288,5432,36:11,1707174436327239,Hamza Ahmed,65+ ,65+ ,,,
5289,5289,5289,5289,5434,36:12,1707174437058940,Homemade Sandwich,"“2 glizzies, call it a day” ","“2 glizzies, call it a day” ",,,
5290,5290,5290,5290,5435,36:12,1707174437176747,tacotaco1111,65+ LUSHWIG ,65+ LUSHWIG ,,,
5291,5291,5291,5291,5436,36:13,1707174437984116,Hifive326,65+ ,65+ ,,,
5292,5292,5292,5292,5437,36:14,1707174438540295,Hamza Ahmed,65+ ,65+ ,,,
5293,5293,5293,5293,5438,36:14,1707174438710380,soup,OMG ,OMG ,,,
5294,5294,5294,5294,5439,36:14,1707174439042524,RipPasta,LOL ,LOL ,,,
5295,5295,5295,5295,5440,36:14,1707174439188547,unwritten Gale,95+ ,95+ ,,,
5296,5296,5296,5296,5441,36:15,1707174439467712,Dan Banana,DID YOU SEE OTK WILL NEFF ,DID YOU SEE OTK WILL NEFF ,,,
5297,5297,5297,5297,5442,36:15,1707174440188504,Joe Nesi,REAL ,REAL ,,,
5298,5298,5298,5298,5443,36:16,1707174440471769,Uncle Frog,how did the glizzy compare to costco glizzys? ,how did the glizzy compare to costco glizzys? ,,,
5299,5299,5299,5299,5444,36:16,1707174440668379,ari,LOL ,LOL ,,,
5300,5300,5300,5300,5445,36:16,1707174440762094,CriticallyInsane,glizzy coma ,glizzy coma ,,,
5301,5301,5301,5301,5446,36:16,1707174441139641,GhoulHunter,65+ ,65+ ,,,
5302,5302,5302,5302,5447,36:16,1707174441136192,Fabiana Correia,Billy Joel Pog  ,Billy Joel Pog  ,,,
5303,5303,5303,5303,5448,36:16,1707174441299729,blainelol,sick ,sick ,,,
5304,5304,5304,5304,5449,36:16,1707174441386152,Strakken,65+ ,65+ ,,,
5305,5305,5305,5305,5450,36:17,1707174441930483,Spencer Wilson,the missile is eepy ,the missile is eepy ,,,
5306,5306,5306,5306,5451,36:17,1707174442177107,Jaco,OMEGALUL  ,OMEGALUL  ,,,
5307,5307,5307,5307,5452,36:17,1707174442211444,UltraZonix,Love laufey ,Love laufey ,,,
5308,5308,5308,5308,5453,36:18,1707174442412994,Jimothy,Billy Joel W ,Billy Joel W ,,,
5309,5309,5309,5309,5454,36:19,1707174443565270,Timotres,why were you so wet on the next story tho? ,why were you so wet on the next story tho? ,,,
5310,5310,5310,5310,5455,36:19,1707174444018747,Simon Aplin,how much were drinks there? ,how much were drinks there? ,,,
5311,5311,5311,5311,5456,36:19,1707174444149072,Vyndicator,penis ,penis ,,,
5312,5312,5312,5312,5457,36:19,1707174444371849,oliverttt,laufey is the goat  ,laufey is the goat  ,,,
5313,5313,5313,5313,5458,36:20,1707174444572162,Aaronator 4D,Metallica won best performance which is absolutely amazing  ,Metallica won best performance which is absolutely amazing  ,,,
5314,5314,5314,5314,5459,36:20,1707174445182237,GamingBunny,"When I finally catch lud in a stream, I’m usually working ;-; ","When I finally catch lud in a stream, I’m usually working ;-; ",,,
5315,5315,5315,5315,5460,36:20,1707174445268376,Caroline B.,laufey Pog  ,laufey Pog  ,,,
5316,5316,5316,5316,5461,36:21,1707174445439503,unwritten Gale,$person-turqouise-waving $person-turqouise-waving $person-turqouise-waving $hand-pink-waving $hand-pink-waving $person-turqouise-waving $person-turqouise-waving ,,,,
5317,5317,5317,5317,5462,36:21,1707174445505769,Rish,was it actually $420? @ludwig  ,was it actually $420? @ludwig  ,,,
5318,5318,5318,5318,5463,36:21,1707174445862032,Austin lee,Love a good dog  ,Love a good dog  ,,,
5319,5319,5319,5319,5464,36:21,1707174445913228,Bigtuna,lol ,lol ,,,
5320,5320,5320,5320,5465,36:22,1707174446640365,AceOfStearns,Based  ,Based  ,,,
5321,5321,5321,5321,5466,36:22,1707174446598806,Impossibro,65+ ,65+ ,,,
5322,5322,5322,5322,5467,36:22,1707174446985355,Evan Woodis,them glizzies got to him ,them glizzies got to him ,,,
5323,5323,5323,5323,5468,36:22,1707174447276166,Jaco,not even sza??? D:  ,not even sza??? D:  ,,,
5324,5324,5324,5324,5469,36:23,1707174447506246,Gavin Miller,65+ ,65+ ,,,
5325,5325,5325,5325,5470,36:23,1707174447804479,Joe Nesi,I LOVE LAUFEY ,I LOVE LAUFEY ,,,
5326,5326,5326,5326,5471,36:24,1707174448616705,ValkysBae ,that's alot of gobbling in 1 night ,that's alot of gobbling in 1 night ,,,
5327,5327,5327,5327,5472,36:24,1707174448650238,Garfbaby,Chumpwig  ,Chumpwig  ,,,
5328,5328,5328,5328,5473,36:25,1707174449603413,Vjekoslav Koledić,65+ ,65+ ,,,
5329,5329,5329,5329,5474,36:26,1707174450594413,Queen Aeris,peepoPog wow ,peepoPog wow ,,,
5330,5330,5330,5330,5475,36:26,1707174450753700,Tsunxmi,yes ,yes ,,,
5331,5331,5331,5331,5476,36:26,1707174451369154,2012wouter,HI YT ,HI YT ,,,
5332,5332,5332,5332,5477,36:27,1707174452123538,DiamondTrike,wowzer bubbio ,wowzer bubbio ,,,
5333,5333,5333,5333,5478,36:28,1707174452464716,WillSnipe4Food,wow will neff joined otk  ,wow will neff joined otk  ,,,
5334,5334,5334,5334,5479,36:28,1707174452656522,Taylor Latham,65+ Ludwig ,65+ Ludwig ,,,
5335,5335,5335,5335,5480,36:28,1707174453368293,Colin B,65+ ,65+ ,,,
5336,5336,5336,5336,5481,36:29,1707174453427175,cali,LAUFEY THE GOAT ,LAUFEY THE GOAT ,,,
5337,5337,5337,5337,5482,36:29,1707174453493359,KK6DOC,65+ my guy ,65+ my guy ,,,
5338,5338,5338,5338,5483,36:29,1707174453902786,Bigtuna,BQHHHHH ,BQHHHHH ,,,
5339,5339,5339,5339,5484,36:29,1707174454078741,Jeremy Penningtn,Glizzy goat ,Glizzy goat ,,,
5340,5340,5340,5340,5485,36:30,1707174454815857,Bacaw,65+ ,65+ ,,,
5341,5341,5341,5341,5486,36:31,1707174455842502,averagejoepesci,Put two glizzys in you and you fall asleep ,Put two glizzys in you and you fall asleep ,,,
5342,5342,5342,5342,5487,36:31,1707174455903971,Jake Burgi,Glizzoma ,Glizzoma ,,,
5343,5343,5343,5343,5488,36:32,1707174456514598,mousemute,LAUFEY MY GOAT ,LAUFEY MY GOAT ,,,
5344,5344,5344,5344,5489,36:33,1707174457740319,naran,LAUFEY MENTIONED WTF IS A BAD SONG ,LAUFEY MENTIONED WTF IS A BAD SONG ,,,
5345,5345,5345,5345,5490,36:33,1707174457815493,saku,Sure ,Sure ,,,
5346,5346,5346,5346,5491,36:33,1707174457999593,Upfront_,65+ ,65+ ,,,
5347,5347,5347,5347,5492,36:34,1707174458550517,Shiladie,Being a cheap drunk is far better ,Being a cheap drunk is far better ,,,
5348,5348,5348,5348,5493,36:34,1707174459085071,Rohwan,Stop yappin lil bro read chat ,Stop yappin lil bro read chat ,,,
5349,5349,5349,5349,5494,36:35,1707174459801665,Caleb Masek,65+ ,65+ ,,,
5350,5350,5350,5350,5495,36:35,1707174459820921,BrobotTheGamer,(He was crazy drunk) ,(He was crazy drunk) ,,,
5351,5351,5351,5351,5496,36:36,1707174461178096,Gayge,based ,based ,,,
5352,5352,5352,5352,5497,36:36,1707174461236949,Bruno,lil bee dwunk ,lil bee dwunk ,,,
5353,5353,5353,5353,5498,36:36,1707174461247358,Bacon Man,Mhm sure buddy  ,Mhm sure buddy  ,,,
5354,5354,5354,5354,5499,36:37,1707174461928694,Jake Blazejowski,"""little"" ","""little"" ",,,
5355,5355,5355,5355,5500,36:37,1707174462273894,Albert,"""little"" ","""little"" ",,,
5356,5356,5356,5356,5501,36:38,1707174462922397,Jeremy Penningtn,Hi yt ,Hi yt ,,,
5357,5357,5357,5357,5502,36:39,1707174463771028,t_jerm,Joel ,Joel ,,,
5358,5358,5358,5358,5503,36:39,1707174463750911,Ayush Anand,okhayyyyy ,okhayyyyy ,,,
5359,5359,5359,5359,5504,36:39,1707174464297605,torygemmo,"""LITTLE"" ","""LITTLE"" ",,,
5360,5360,5360,5360,5505,36:40,1707174464664865,lotsoftatoes,my mans out here smashed ,my mans out here smashed ,,,
5361,5361,5361,5361,5506,36:40,1707174465159585,Ben,Hihi ,Hihi ,,,
5362,5362,5362,5362,5507,36:41,1707174465509733,Robert Lay,drunkwig ,drunkwig ,,,
5363,5363,5363,5363,5508,36:41,1707174465843157,celine's corner,I luv lauvey  ,I luv lauvey  ,,,
5364,5364,5364,5364,5509,36:41,1707174465894040,Bigtuna,YT????  $💀 ,YT????  ,,,
5365,5365,5365,5365,5510,36:42,1707174466594298,albuh,insta story post was so funny ,insta story post was so funny ,,,
5366,5366,5366,5366,5511,36:42,1707174467285895,Jaco,little - Clueless  ,little - Clueless  ,,,
5367,5367,5367,5367,5512,36:43,1707174467634702,Futureneon,on no ,on no ,,,
5368,5368,5368,5368,5513,36:43,1707174467972787,Sugar D,that means moderatly drunk ,that means moderatly drunk ,,,
5369,5369,5369,5369,5514,36:43,1707174467993904,Kokugyubu,HI LUDWIG ,HI LUDWIG ,,,
5370,5370,5370,5370,5515,36:43,1707174468142704,lexi,"""little"" ","""little"" ",,,
5371,5371,5371,5371,5516,36:44,1707174468892581,tacotaco1111,65+ LUSHWIG ,65+ LUSHWIG ,,,
5372,5372,5372,5372,5517,36:46,1707174470485087,Joe Nesi,LAUFEY THE GOAT ,LAUFEY THE GOAT ,,,
5373,5373,5373,5373,5518,36:46,1707174470639861,Leala Ellis,LMAO EEPY ,LMAO EEPY ,,,
5374,5374,5374,5374,5519,36:46,1707174470728763,Nick Drass,HI YT! ,HI YT! ,,,
5375,5375,5375,5375,5520,36:46,1707174471168481,blainelol,eepy Bedge  ,eepy Bedge  ,,,
5376,5376,5376,5376,5521,36:47,1707174471410767,bingus,i had no idea you were a fan of laufey i respect you so much more now ,i had no idea you were a fan of laufey i respect you so much more now ,,,
5377,5377,5377,5377,5522,36:47,1707174471527799,feylostt,eepy ,eepy ,,,
5378,5378,5378,5378,5523,36:47,1707174471931198,TheOfficialGamerMan,85+ ,85+ ,,,
5379,5379,5379,5379,5524,36:47,1707174472341905,vivo,peepoGiggles  ,peepoGiggles  ,,,
5380,5380,5380,5380,5525,36:48,1707174472468461,m b,65+ ,65+ ,,,
5381,5381,5381,5381,5526,36:48,1707174472663392,2012wouter,65 PLUS ,65 PLUS ,,,
5382,5382,5382,5382,5527,36:48,1707174473166068,Bruno,uuh  ,uuh  ,,,
5383,5383,5383,5383,5528,36:49,1707174473587625,Satan_riding_a_unicorn,Start your own bg3 run only playing while consuming gummies heheh ,Start your own bg3 run only playing while consuming gummies heheh ,,,
5384,5384,5384,5384,5529,36:49,1707174473988919,Sprouty,''little'' ,''little'' ,,,
5385,5385,5385,5385,5530,36:49,1707174474122414,Four kambuchas,Where is this going lmaoo ,Where is this going lmaoo ,,,
5386,5386,5386,5386,5531,36:50,1707174475358293,Nyachan,uuh  ,uuh  ,,,
5387,5387,5387,5387,5532,36:51,1707174475408294,Phantom1345,light weight 65+ ,light weight 65+ ,,,
5388,5388,5388,5388,5533,36:51,1707174475759619,lexi,Bedge eepy ,Bedge eepy ,,,
5389,5389,5389,5389,5534,36:51,1707174475783758,Nagito Komaeda,DRUNKWIG ,DRUNKWIG ,,,
5390,5390,5390,5390,5535,36:52,1707174477000071,Gayge,drunk dubbin Peepo ,drunk dubbin Peepo ,,,
5391,5391,5391,5391,5536,36:54,1707174478791468,Fotini,“Little”  ,“Little”  ,,,
5392,5392,5392,5392,5537,36:56,1707174480532326,lotsoftatoes,"My mans out here showing big 5'6"" energy ","My mans out here showing big 5'6"" energy ",,,
5393,5393,5393,5393,5538,36:56,1707174481063255,Jake Burgi,Fighting through the Glizzard ,Fighting through the Glizzard ,,,
5394,5394,5394,5394,5539,36:56,1707174481354383,Jimothy,65+ ,65+ ,,,
5395,5395,5395,5395,5540,36:59,1707174483579957,blainelol,uuh  ,uuh  ,,,
5396,5396,5396,5396,5541,37:00,1707174484723012,tacotaco1111,65+ LUSHWIG ,65+ LUSHWIG ,,,
5397,5397,5397,5397,5542,37:01,1707174485490094,Cerda -fied,We’ll get em next time  $❤ $❤ $❤ $❤ ,We’ll get em next time  ,,,
5398,5398,5398,5398,5543,37:01,1707174485570797,Alasdair,HELL NO  ,HELL NO  ,,,
5399,5399,5399,5399,5544,37:01,1707174485896593,bloodhoof,you go girl :OOOO: ,you go girl :OOOO: ,,,
5400,5400,5400,5400,5546,37:06,1707174490958865,wildrocket16,eepy ,eepy ,,,
5401,5401,5401,5401,5547,37:07,1707174491938560,Colin B,eepy ,eepy ,,,
5402,5402,5402,5402,5548,37:08,1707174492427958,Mastema,65+ ,65+ ,,,
5403,5403,5403,5403,5549,37:08,1707174493106506,Char_Deikun,Ludwig you’re not eepy you’re a 30 year old man shut up ,Ludwig you’re not eepy you’re a 30 year old man shut up ,,,
5404,5404,5404,5404,5550,37:09,1707174493676608,Kiru,Fucked up ,Fucked up ,,,
5405,5405,5405,5405,5551,37:09,1707174494204480,fakelilac,Bedge eepy bears ,Bedge eepy bears ,,,
5406,5406,5406,5406,5552,37:11,1707174495611642,Jonathan Juwiler,""" I forgot that breaded food is glutened"" ~Ludwig 2024 ",""" I forgot that breaded food is glutened"" ~Ludwig 2024 ",,,
